GEOID10	P0010001	P0010002	P0010003	P0010004	P0010005	P0010006	P0010007	P0010008	P0010009	P0010010	P0010011	P0010012	P0010013	P0010014	P0010015	P0010016	P0010017	P0010018	P0010019	P0010020	P0010021	P0010022	P0010023	P0010024	P0010025	P0010026	P0010027	P0010028	P0010029	P0010030	P0010031	P0010032	P0010033	P0010034	P0010035	P0010036	P0010037	P0010038	P0010039	P0010040	P0010041	P0010042	P0010043	P0010044	P0010045	P0010046	P0010047	P0010048	P0010049	P0010050	P0010051	P0010052	P0010053	P0010054	P0010055	P0010056	P0010057	P0010058	P0010059	P0010060	P0010061	P0010062	P0010063	P0010064	P0010065	P0010066	P0010067	P0010068	P0010069	P0010070	P0010071	QGIS_Area	Limit_Area	%_Seguin	Neighbors
481872105042022	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-05	7.88E-05	0.9863585392	481872105082014, 481872105042021, 481872105042039, 481872105082013, 481872105082003, 481872105042023
481872101002035	16	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71E-06	1.71E-06	1	481872101003005, 481872101002023, 481872101002036, 481872101002033, 481872101002034, 481872101002022, 481872101003006
481872105041025	46	44	40	4	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-06	1.69E-06	1	481872105041024
481872105042060	24	22	21	0	0	0	0	1	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59E-06	4.56E-06	0.9951591749	481872105042040, 481872105042048, 481872105042052, 481872105042059, 481872105042069, 481872105042051, 481872105042061
481872105042036	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38E-06	7.38E-06	0.9994013944	481872105042035, 481872105042037, 481872105042043
481872105042032	90	85	84	0	0	0	0	1	5	5	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002736690415	1.85E-06	0.006761598042	481872105042048, 481872105042029, 481872105042030, 481872105042049, 481872105042031
481872101003028	16	16	10	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27E-06	1.27E-06	0.9999999999	481872101004002, 481872101003029, 481872101004003, 481872101003032, 481872101003004, 481872101003027, 481872101003026, 481872101004004
481872101003029	21	21	15	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31E-06	1.31E-06	1	481872101003030, 481872101004002, 481872101003028, 481872101004003, 481872101004001, 481872101003025, 481872101003027, 481872101003026
481872101004020	23	23	19	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44E-06	1.44E-06	1	481872101004022, 481872101004021, 481872101004000, 481872101004001, 481872101004019, 481872104003028, 481872104003027
481872104002011	21	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	1.25E-06	1	481872104002013, 481872101004027, 481872104002010, 481872101004025, 481872104002023, 481872104002017, 481872101004026, 481872104002012
481872104002016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-06	1.18E-06	1	481872104001005, 481872104002009, 481872104002007, 481872104002015, 481872104002006, 481872104002008
481872103002034	26	26	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05E-06	1.05E-06	0.9999999999	481872103002039, 481872103002040, 481872103002004, 481872103002008, 481872103002028
481872103004035	27	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12E-06	1.12E-06	1	481872103004032, 481872103004038, 481872103004022, 481872103004036, 481872103004034, 481872103004031, 481872103004037, 481872103004039
481872103004047	55	51	43	7	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42E-06	1.42E-06	1	481872103003021, 481872103004046, 481872103004042
481872104002027	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99E-06	3.99E-06	1	481872104002031, 481872104002030, 481872104002026
481872108012020	57	57	37	5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.28E-06	5.28E-06	1	481872108012010, 481872108012022, 481872108013026, 481872108012019, 481872108012024, 481872108012004, 481872108012025, 481872108012021
481872108031009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-07	1.86E-07	1	481872108031004, 481872108031015, 481872108031002, 481872108031003, 481872108031016, 481872108031010, 481872108031011
481872108011030	223	221	204	10	0	1	0	6	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001420503055	8.57E-05	0.6031464573	481872108011027, 481872108011053, 481872108011026, 481872108011071, 481872108011031, 481872108011069
481872103005055	19	16	4	2	0	0	0	10	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.98E-07	5.98E-07	1	481872103005029, 481872103004009, 481872103002000, 481872103005054, 481872103005028, 481872103002029
481872108011084	82	82	67	12	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40E-05	2.38E-05	0.9940442744	481872108011085, 481872108013014, 481872108013026, 481872108011083, 481872108011086, 481872108011079
481872105041080	93	92	76	7	0	0	0	9	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90E-05	3.73E-06	0.04722777592	481872105041082, 481872105041087, 481872105041094, 481872105041059, 481872105041078, 481872105041058, 481872105041088, 481872105041083, 481872105041061, 481872105041060
481872105041016	54	54	51	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-06	2.12E-06	0.9999999999	481872105041000, 481872105041002, 481872105041001
481872104002031	12	12	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95E-06	4.95E-06	1	481872104002027, 481872104002029, 481872104002030, 481872104002026
481872108012014	20	20	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	6.48E-05	1	481872108012011, 481872108012010, 481872109021030, 481872109021033, 481872108012029, 481872108011081, 481872108011080, 481872108012015, 481872108012030, 481872108011082, 481872108012016, 481872108011079
481872104002043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26E-07	8.26E-07	0.9999999998	481872104002033, 481872104002000, 481872109021041, 481872109021043, 481872104002001, 481872104002036, 481872104001007
481872104003012	50	42	37	0	0	0	0	5	8	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63E-06	2.63E-06	1	481872104003002, 481872104003005, 481872104003007, 481872104003017, 481872104003006, 481872104003015, 481872104003016
481872105041022	205	201	149	11	3	0	0	38	4	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318120369	0.000318120369	1	481872105041023, 481872105041040, 481872105041021, 481872105041069, 481872105041000, 481872102002005, 481872105041024, 481872105041005, 481872105041026, 481872102001000, 481872102001003, 481872105041045
481872105041023	108	108	73	7	2	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.52E-06	3.52E-06	1	481872105041022
481872109022005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97E-06	9.28E-07	0.4711801421	481872109022004, 481872109022006, 481872109022007
481872104001015	63	63	56	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31E-05	3.27E-05	0.9886454681	481872104001001, 481872104001014, 481872104001021, 481872104001018, 481872104001019, 481872104001020, 481872104001025, 481872104001016, 481872109021018, 481872109021013, 481872104001000, 481872104001009, 481872109021023, 481872104001017
481872104001021	28	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25E-06	2.25E-06	1	481872104001014, 481872104001015, 481872104001012, 481872104001020, 481872104001010
481872104001028	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-06	1.90E-06	1	481872104001018, 481872104001019, 481872104001020, 481872104001016, 481872104001017
481872104001018	5	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79E-07	7.79E-07	0.9999999999	481872104001015, 481872104001028, 481872104001016, 481872104001017
481872108041043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.41E-07	8.41E-07	0.9999999994	481872108031002, 481872108041055, 481872108041042, 481872108041044, 481872108041023, 481872108031000
481872108031015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.97E-07	7.97E-07	1	481872108031009, 481872108031016, 481872108031010, 481872108031014, 481872108031017, 481872108031011
481872109011041	99	96	84	0	1	0	0	11	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001020938155	1.51E-05	0.01480500715	481872109011183, 481872105042056, 481872109011044, 481872109011185, 481872109011184, 481872109011180
481872108012011	15	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.19E-06	6.19E-06	1	481872108012014, 481872108012010, 481872109021030, 481872109021033
481872104002037	29	29	24	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54E-06	2.54E-06	1	481872104002033, 481872104002001
481872108011090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72E-06	5.72E-06	0.9999999999	481872108011089, 481872109021047, 481872108011091, 481872109021048
481872104003005	49	49	47	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51E-06	2.51E-06	1	481872104003002, 481872104003012, 481872104003007, 481872104003000, 481872104003006, 481872104003015, 481872104003001
481872104003010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13E-06	2.13E-06	1	481872104003007, 481872104001000
481872104001012	77	77	74	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01E-06	5.01E-06	1	481872104001021, 481872104001020, 481872104001009, 481872104001010
481872104001019	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39E-07	9.39E-07	1	481872104001015, 481872104001028, 481872104001020, 481872104001016
481872109021017	77	72	66	0	2	1	0	3	5	5	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000167891962	6.85E-09	4.08E-05	481872109021018
481872108011056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67E-07	2.45E-07	0.9180224139	481872108011055, 481872108011066
481872103001019	59	59	43	5	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76E-06	4.76E-06	1	481872103001022, 481872103001024, 481872103001025, 481872102004011, 481872103005016, 481872103005015, 481872103001020, 481872103001000, 481872102004029, 481872103001026, 481872103001001, 481872102004028, 481872102004027
481872108031002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.65E-07	5.65E-07	1	481872108031009, 481872108041043, 481872108031003, 481872108031001, 481872108031016, 481872108041042, 481872108031000
481872109011176	59	57	57	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610867876	2.39E-05	0.03919739395	481872109011202, 481872109022004, 481872109022007, 481872109011179, 481872109011181, 481872109011182, 481872109011180
481872108012007	74	70	56	10	1	2	0	1	4	4	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67E-05	3.67E-05	1	481872108012001, 481872109021039, 481872108012008, 481872108012010, 481872108012009, 481872109021030, 481872108012006, 481872108012012, 481872108012013, 481872108012000, 481872108012004
481872108011016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66E-07	4.66E-07	1	481872108011003, 481872108011017, 481872108011014, 481872108011015, 481872108011002
481872105041006	195	187	171	0	0	0	0	16	8	5	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001112897025	6.09E-08	0.0005475497349	481872105041026
481872105041086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-06	2.57E-06	1	481872105041059, 481872108011000, 481872105041083, 481872108011001
481872103001008	78	69	54	5	1	0	0	9	9	9	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39E-06	3.39E-06	1	481872103001009, 481872103001007, 481872103001018, 481872103001017, 481872103001003, 481872103001000
481872103005012	71	70	36	20	1	0	0	13	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98E-06	1.98E-06	1	481872103005029, 481872102004033, 481872103005011, 481872103005031, 481872102004025, 481872103005030, 481872103005013
481872103003034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71E-07	2.71E-07	1	481872103003030, 481872108013004, 481872108013001
481872105042040	10	10	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001673840545	1.49E-06	0.008890888747	481872105042060, 481872105042034, 481872105042041, 481872105042061
481872105062049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001487209845	0.000145545163	0.9786457742	481872105062034, 481872105042008, 481872105062035, 481872105042007, 481872105062050
481872108011064	26	25	17	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88E-05	8.61E-07	0.02218567024	481872108011065, 481872108011055
481872102002019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-06	3.15E-06	1	481872102002000, 481872102002001, 481872102003003, 481872102002020, 481872102003005, 481872102002018, 481872102002021, 481872102003002, 481872102003004
481872104002029	67	67	51	12	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.89E-06	9.89E-06	1	481872104002031, 481872103004033, 481872104002030, 481872103004034, 481872103004019, 481872103004027, 481872103004028, 481872104002026, 481872103004039, 481872103004021, 481872104002044, 481872103004020, 481872103004010
481872101001012	69	68	49	7	0	0	0	12	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68E-06	3.68E-06	1	481872101001015, 481872101001013, 481872101001010, 481872101001007, 481872101001014, 481872101001016
481872102002000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-06	1.04E-06	1	481872102002019, 481872102002001, 481872102001035, 481872101001023, 481872102002020, 481872101002030, 481872102002022, 481872102002021, 481872101002011, 481872101002031
481872102002001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02E-07	5.02E-07	0.9999999999	481872102002019, 481872102002000, 481872102001035, 481872102002002, 481872102002015, 481872102002020, 481872102002018, 481872102002021, 481872102001021
481872103002023	92	89	55	9	0	0	0	25	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20E-06	7.20E-06	1	481872103002024, 481872103002020, 481872103003026, 481872103002035, 481872103002031, 481872103002008, 481872103002006, 481872103002007
481872105042038	26	26	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-05	2.59E-05	0.9987470714	481872105082014, 481872105082020, 481872105042021, 481872105042037, 481872105042039
